Date,Time,Time(s),O2 Charge
2019-05-22,17:15:31,3383,0.76474
2019-05-22,17:15:41,3393,0.93015
2019-05-22,17:15:51,3403,0.75638
2019-05-22,17:16:01,3413,0.81409
2019-05-22,17:16:11,3423,0.88793
2019-05-22,17:16:21,3433,0.76844
2019-05-22,17:16:31,3443,0.85631
2019-05-22,17:16:41,3453,0.80349
2019-05-22,17:16:51,3463,0.84571
2019-05-22,17:17:01,3473,0.80722
2019-05-22,17:17:11,3483,0.94075
2019-05-22,17:17:21,3493,1.01805
2019-05-22,17:17:31,3503,0.97237
2019-05-22,17:17:41,3513,0.93015
2019-05-22,17:17:51,3523,0.97583
2019-05-22,17:18:02,3534,0.84571
2019-05-22,17:18:12,3544,0.89166
2019-05-22,17:18:22,3554,0.93243
2019-05-22,17:18:32,3564,0.97041
2019-05-22,17:18:42,3574,0.84082
2019-05-22,17:18:52,3584,0.96555
2019-05-22,17:19:02,3594,1.05831
2019-05-22,17:19:12,3604,1.02176
2019-05-22,17:19:22,3614,1.05831
2019-05-22,17:19:32,3624,1.02894
2019-05-22,17:19:42,3634,--
2019-05-22,17:20:04,3656,--
2019-05-22,17:20:04,3656,-1.20595
2019-05-22,17:20:14,3666,-1.22566
2019-05-22,17:20:24,3676,-1.02122
2019-05-22,17:20:34,3686,-1.16043
2019-05-22,17:20:44,3696,-1.10101
2019-05-22,17:20:54,3706,-1.1097
2019-05-22,17:21:04,3716,-1.1573
2019-05-22,17:21:14,3726,-1.19248
2019-05-22,17:21:24,3736,-1.15562
2019-05-22,17:21:34,3746,-1.24354
2019-05-22,17:21:44,3756,-1.07118
2019-05-22,17:21:54,3766,-1.27193
2019-05-22,17:22:04,3776,-1.15053
2019-05-22,17:22:14,3786,-1.15053
2019-05-22,17:22:24,3796,-1.07816
2019-05-22,17:22:34,3806,-0.98873
2019-05-22,17:22:44,3816,-1.14563
2019-05-22,17:22:54,3826,-1.06959
2019-05-22,17:23:04,3836,-0.98696
2019-05-22,17:23:14,3846,-1.15929
2019-05-22,17:23:24,3856,-1.19291
2019-05-22,17:23:34,3866,-1.10847
2019-05-22,17:23:45,3877,-1.02057
2019-05-22,17:23:55,3887,-1.07486
2019-05-22,17:24:05,3897,-0.98182
2019-05-22,17:24:15,3907,-1.08178
2019-05-22,17:24:25,3917,-1.0275
2019-05-22,17:24:35,3927,-1.01377
2019-05-22,17:24:45,3937,-0.9396
2019-05-22,17:24:55,3947,-0.94841
2019-05-22,17:25:05,3957,-0.94306
2019-05-22,17:25:15,3967,-0.90084
2019-05-22,17:25:25,3977,-0.77072
2019-05-22,17:25:35,3987,-0.85516
2019-05-22,17:25:45,3997,-0.8061
2019-05-22,17:25:55,4007,-0.85176
2019-05-22,17:26:05,4017,-0.85176
2019-05-22,17:26:15,4027,-0.9517
2019-05-22,17:26:25,4037,-0.86209
2019-05-22,17:26:35,4047,-0.82504
2019-05-22,17:26:45,4057,-0.90258
2019-05-22,17:26:55,4067,-0.76732
2019-05-22,17:27:05,4077,-0.76732
2019-05-22,17:27:15,4087,-0.73197
2019-05-22,17:27:25,4097,-0.60726
2019-05-22,17:27:35,4107,-0.77592
2019-05-22,17:27:45,4117,-0.73029
2019-05-22,17:27:55,4127,-0.7337
2019-05-22,17:28:05,4137,-0.51249
2019-05-22,17:28:15,4147,-0.64409
2019-05-22,17:28:25,4157,-0.64066
2019-05-22,17:28:35,4167,-0.68631
2019-05-22,17:28:45,4177,-0.68288
2019-05-22,17:28:56,4188,-0.51249
2019-05-22,17:29:06,4198,-0.59844
2019-05-22,17:29:16,4208,-0.4737
2019-05-22,17:29:26,4218,-0.51052
2019-05-22,17:29:36,4228,-0.4737
2019-05-22,17:29:46,4238,-0.64753
2019-05-22,17:29:56,4248,-0.53142
2019-05-22,17:30:06,4258,-0.43492
2019-05-22,17:30:16,4268,-0.44355
2019-05-22,17:30:26,4278,-0.44355
2019-05-22,17:30:36,4288,-0.47714
2019-05-22,17:30:46,4298,-0.39101
2019-05-22,17:30:56,4308,-0.43148
2019-05-22,17:31:06,4318,-0.52279
2019-05-22,17:31:16,4328,-0.34361
2019-05-22,17:31:26,4338,-0.2626
2019-05-22,17:31:36,4348,-0.43835
2019-05-22,17:31:46,4358,-0.34704
2019-05-22,17:31:56,4368,-0.30826
2019-05-22,17:32:06,4378,-0.2781
2019-05-22,17:32:16,4388,-0.31338
2019-05-22,17:32:26,4398,-0.27116
2019-05-22,17:32:36,4408,-0.26604
2019-05-22,17:32:46,4418,-0.44179
2019-05-22,17:32:56,4428,-0.35391
2019-05-22,17:33:06,4438,-0.1971
2019-05-22,17:33:16,4448,-0.31338
2019-05-22,17:33:26,4458,-0.26604
2019-05-22,17:33:36,4468,-0.27116
2019-05-22,17:33:46,4478,-0.1816
2019-05-22,17:33:56,4488,-0.1816
2019-05-22,17:34:07,4499,-0.26604
2019-05-22,17:34:17,4509,-0.14092
2019-05-22,17:34:27,4519,-0.14449
2019-05-22,17:34:37,4529,-0.14449
2019-05-22,17:34:47,4539,-0.23575
2019-05-22,17:34:57,4549,-0.14449
2019-05-22,17:35:07,4559,-0.05837
2019-05-22,17:35:17,4569,-0.27097
2019-05-22,17:35:27,4579,-0.23025
2019-05-22,17:35:37,4589,-0.10403
2019-05-22,17:35:47,4599,0.11545
2019-05-22,17:35:57,4609,-0.14092
2019-05-22,17:36:07,4619,-0.1899
2019-05-22,17:36:17,4629,-0.01425
2019-05-22,17:36:27,4639,0.06321
2019-05-22,17:36:37,4649,-0.04592
2019-05-22,17:36:47,4659,0.02099
2019-05-22,17:36:57,4669,0.01758
2019-05-22,17:37:07,4679,0.07186
2019-05-22,17:37:17,4689,-0.11249
2019-05-22,17:37:27,4699,0.11202
2019-05-22,17:37:37,4709,0.02964
2019-05-22,17:37:47,4719,0.06321
2019-05-22,17:37:57,4729,0.01758
2019-05-22,17:38:07,4739,0.02964
2019-05-22,17:38:17,4749,0.02459
2019-05-22,17:38:27,4759,0.08226
2019-05-22,17:38:37,4769,0.12448
2019-05-22,17:38:47,4779,0.04217
2019-05-22,17:38:57,4789,0.12448
2019-05-22,17:39:07,4799,0.18797
2019-05-22,17:39:18,4810,0.14575
2019-05-22,17:39:28,4820,0.16332
2019-05-22,17:39:38,4830,0.1211
2019-05-22,17:39:48,4840,0.03328
2019-05-22,17:39:58,4850,0.18456
2019-05-22,17:40:08,4860,0.28131
2019-05-22,17:40:18,4870,0.1901
2019-05-22,17:40:28,4880,0.31464
2019-05-22,17:40:38,4890,0.23571
2019-05-22,17:40:48,4900,0.3356
2019-05-22,17:40:58,4910,0.28999
2019-05-22,17:41:08,4920,0.20217
2019-05-22,17:41:18,4930,0.36238
2019-05-22,17:41:28,4940,0.40273
2019-05-22,17:41:38,4950,0.28661
2019-05-22,17:41:48,4960,0.36211
2019-05-22,17:41:58,4970,0.37106
2019-05-22,17:42:08,4980,0.4502
2019-05-22,17:42:18,4990,0.52575
2019-05-22,17:42:28,5000,0.37106
2019-05-22,17:42:38,5010,0.28999
2019-05-22,17:42:48,5020,0.41163
2019-05-22,17:42:58,5030,0.41328
2019-05-22,17:43:08,5040,0.40828
2019-05-22,17:43:18,5050,0.49435
2019-05-22,17:43:28,5060,0.4505
2019-05-22,17:43:38,5070,0.54333
2019-05-22,17:43:48,5080,0.54333
2019-05-22,17:43:58,5090,0.50479
2019-05-22,17:44:08,5100,0.53995
2019-05-22,17:44:18,5110,0.3627
2019-05-22,17:44:29,5121,0.62778
2019-05-22,17:44:38,5130,0.58217
2019-05-22,17:44:49,5141,0.49435
2019-05-22,17:44:59,5151,0.58217
2019-05-22,17:45:09,5161,0.58217
2019-05-22,17:45:19,5171,0.5316
2019-05-22,17:45:29,5181,0.62253
2019-05-22,17:45:39,5191,0.62253
2019-05-22,17:45:49,5201,0.62591
2019-05-22,17:45:59,5211,0.66813
2019-05-22,17:46:09,5221,0.65606
2019-05-22,17:46:19,5231,0.57382
2019-05-22,17:46:29,5241,0.66475
2019-05-22,17:46:39,5251,0.62811
2019-05-22,17:46:49,5261,0.702
2019-05-22,17:46:59,5271,0.66475
2019-05-22,17:47:09,5281,0.702
2019-05-22,17:47:19,5291,0.67034
2019-05-22,17:47:29,5301,0.61269
2019-05-22,17:47:39,5311,0.62811
2019-05-22,17:47:49,5321,0.74272
2019-05-22,17:47:59,5331,0.79142
2019-05-22,17:48:09,5341,0.71256
2019-05-22,17:48:19,5351,0.65643
2019-05-22,17:48:29,5361,0.79701
2019-05-22,17:48:39,5371,0.71256
2019-05-22,17:48:49,5381,0.75478
2019-05-22,17:48:59,5391,0.83923
2019-05-22,17:49:09,5401,0.71256
2019-05-22,17:49:19,5411,0.79701
2019-05-22,17:49:29,5421,0.83364
2019-05-22,17:49:39,5431,0.83923
2019-05-22,17:49:49,5441,0.7465
2019-05-22,17:50:00,5452,0.91809
2019-05-22,17:50:09,5461,--
2019-05-22,17:50:32,5484,--
2019-05-22,17:50:32,5484,-1.22985
2019-05-22,17:50:42,5494,-1.29159
2019-05-22,17:50:52,5504,-1.20202
2019-05-22,17:51:02,5514,-1.25116
2019-05-22,17:51:12,5524,-1.26669
2019-05-22,17:51:22,5534,-1.25809
2019-05-22,17:51:32,5544,-1.24799
2019-05-22,17:51:42,5554,-1.20921
2019-05-22,17:51:52,5564,-1.25143
2019-05-22,17:52:02,5574,-1.2112
2019-05-22,17:52:12,5584,-1.25486
2019-05-22,17:52:22,5594,-1.26364
2019-05-22,17:52:32,5604,-1.25504
2019-05-22,17:52:42,5614,-1.34287
2019-05-22,17:52:52,5624,-1.30927
2019-05-22,17:53:02,5634,-1.2603
2019-05-22,17:53:12,5644,-1.20414
2019-05-22,17:53:22,5654,-1.16713
2019-05-22,17:53:32,5664,-1.21469
2019-05-22,17:53:42,5674,-1.21807
2019-05-22,17:53:52,5684,-1.07747
2019-05-22,17:54:02,5694,-1.12307
2019-05-22,17:54:12,5704,-1.13363
2019-05-22,17:54:22,5714,-0.99489
2019-05-22,17:54:32,5724,-1.07934
2019-05-22,17:54:42,5734,-1.13173
2019-05-22,17:54:52,5744,-0.99489
2019-05-22,17:55:02,5754,-0.86485
2019-05-22,17:55:12,5764,-1.04392
2019-05-22,17:55:23,5775,-1.03521
2019-05-22,17:55:32,5784,-0.86296
2019-05-22,17:55:43,5795,-1.0895
2019-05-22,17:55:53,5805,-0.95076
2019-05-22,17:56:03,5815,-0.95076
2019-05-22,17:56:13,5825,-0.90854
2019-05-22,17:56:23,5835,-0.82074
2019-05-22,17:56:33,5845,-1.0069
2019-05-22,17:56:43,5855,-0.95412
2019-05-22,17:56:53,5865,-0.95412
2019-05-22,17:57:03,5875,-0.82074
2019-05-22,17:57:13,5885,-0.91713
2019-05-22,17:57:23,5895,-0.78036
2019-05-22,17:57:33,5905,-0.87823
2019-05-22,17:57:43,5915,-0.78371
2019-05-22,17:57:53,5925,-0.78706
2019-05-22,17:58:03,5935,-0.66387
2019-05-22,17:58:13,5945,-0.65704
2019-05-22,17:58:23,5955,-0.69926
2019-05-22,17:58:33,5965,-0.75004
2019-05-22,17:58:43,5975,-0.69926
2019-05-22,17:58:53,5985,-0.69926
2019-05-22,17:59:03,5995,-0.7569
2019-05-22,17:59:13,6005,-0.70449
2019-05-22,17:59:23,6015,-0.58465
2019-05-22,17:59:33,6025,-0.66039
2019-05-22,17:59:43,6035,-0.61481
2019-05-22,17:59:53,6045,-0.61817
2019-05-22,18:00:03,6055,-0.70262
2019-05-22,18:00:13,6065,-0.58801
2019-05-22,18:00:23,6075,-0.45125
2019-05-22,18:00:33,6085,-0.54578
2019-05-22,18:00:43,6095,-0.54914
2019-05-22,18:00:54,6106,-0.40369
2019-05-22,18:01:04,6116,-0.58801
2019-05-22,18:01:14,6126,-0.41911
2019-05-22,18:01:24,6136,-0.50356
2019-05-22,18:01:34,6146,-0.49336
2019-05-22,18:01:44,6156,-0.53891
2019-05-22,18:01:54,6166,-0.40704
2019-05-22,18:02:04,6176,-0.49669
2019-05-22,18:02:14,6186,-0.50001
2019-05-22,18:02:24,6196,-0.5507
2019-05-22,18:02:34,6206,-0.40704
2019-05-22,18:02:44,6216,-0.36817
2019-05-22,18:02:54,6226,-0.3365
2019-05-22,18:03:04,6236,-0.28372
2019-05-22,18:03:14,6246,-0.3365
2019-05-22,18:03:24,6256,-0.3226
2019-05-22,18:03:34,6266,-0.23815
2019-05-22,18:03:44,6276,-0.32595
2019-05-22,18:03:54,6286,-0.28574
2019-05-22,18:04:04,6296,-0.42402
2019-05-22,18:04:14,6306,-0.28372
2019-05-22,18:04:24,6316,-0.20983
2019-05-22,18:04:34,6326,-0.33627
2019-05-22,18:04:44,6336,-0.33956
2019-05-22,18:04:54,6346,-0.15554
2019-05-22,18:05:04,6356,-0.24334
2019-05-22,18:05:14,6366,-0.15554
2019-05-22,18:05:24,6376,-0.11665
2019-05-22,18:05:34,6386,-0.29404
2019-05-22,18:05:44,6396,-0.25841
2019-05-22,18:05:54,6406,-0.12843
2019-05-22,18:06:05,6417,-0.20958
2019-05-22,18:06:15,6427,-0.02887
2019-05-22,18:06:25,6437,-0.11667
2019-05-22,18:06:35,6447,-0.24304
2019-05-22,18:06:45,6457,-0.16736
2019-05-22,18:06:55,6467,0.0978
2019-05-22,18:07:05,6477,0.04529
2019-05-22,18:07:15,6487,0.08933
2019-05-22,18:07:25,6497,-0.04397
2019-05-22,18:07:35,6507,0.00488
2019-05-22,18:07:45,6517,0.04199
2019-05-22,18:07:55,6527,-0.17395
2019-05-22,18:08:05,6537,0.03869
2019-05-22,18:08:15,6547,0.09477
2019-05-22,18:08:25,6557,0.04925
2019-05-22,18:08:35,6567,0.22112
2019-05-22,18:08:45,6577,0.13156
2019-05-22,18:08:55,6587,0.04199
2019-05-22,18:09:05,6597,0.16867
2019-05-22,18:09:15,6607,0.08092
2019-05-22,18:09:25,6617,0.00702
2019-05-22,18:09:35,6627,0.18253
2019-05-22,18:09:45,6637,0.08601
2019-05-22,18:09:55,6647,0.21268
2019-05-22,18:10:05,6657,0.30893
2019-05-22,18:10:15,6667,0.30557
2019-05-22,18:10:25,6677,0.25313
2019-05-22,18:10:35,6687,0.17046
2019-05-22,18:10:45,6697,0.38667
2019-05-22,18:10:55,6707,0.33758
2019-05-22,18:11:05,6717,0.29381
2019-05-22,18:11:16,6728,0.29206
2019-05-22,18:11:26,6738,0.26189
2019-05-22,18:11:36,6748,0.29535
2019-05-22,18:11:46,6758,0.46426
2019-05-22,18:11:56,6768,0.33428
2019-05-22,18:12:06,6778,0.37651
2019-05-22,18:12:16,6788,0.33098
2019-05-22,18:12:26,6798,0.30412
2019-05-22,18:12:36,6808,0.42049
2019-05-22,18:12:46,6818,0.41874
2019-05-22,18:12:56,6828,0.2553
2019-05-22,18:13:06,6838,0.4275
2019-05-22,18:13:16,6848,0.29206
2019-05-22,18:13:26,6858,0.34305
2019-05-22,18:13:36,6868,0.4275
2019-05-22,18:13:46,6878,0.41544
2019-05-22,18:13:56,6888,0.33977
2019-05-22,18:14:06,6898,0.47123
2019-05-22,18:14:16,6908,0.338
2019-05-22,18:14:26,6918,0.46796
2019-05-22,18:14:36,6928,0.59641
2019-05-22,18:14:46,6938,0.60671
2019-05-22,18:14:56,6948,0.43453
2019-05-22,18:15:06,6958,0.33977
2019-05-22,18:15:16,6968,0.56121
2019-05-22,18:15:26,6978,0.63864
2019-05-22,18:15:36,6988,0.50692
2019-05-22,18:15:46,6998,0.63688
2019-05-22,18:15:56,7008,0.72639
2019-05-22,18:16:06,7018,0.61221
2019-05-22,18:16:16,7028,0.55467
2019-05-22,18:16:27,7039,0.55467
2019-05-22,18:16:36,7048,0.6336
2019-05-22,18:16:47,7059,0.6336
2019-05-22,18:16:57,7069,0.68746
2019-05-22,18:17:07,7079,0.56121
2019-05-22,18:17:17,7089,0.6879
2019-05-22,18:17:27,7099,0.81085
2019-05-22,18:17:37,7109,0.72185
2019-05-22,18:17:47,7119,0.72686
2019-05-22,18:17:57,7129,0.73013
2019-05-22,18:18:07,7139,0.79925
2019-05-22,18:18:17,7149,0.71806
2019-05-22,18:18:27,7159,0.67583
2019-05-22,18:18:37,7169,0.62706
2019-05-22,18:18:47,7179,0.76733
2019-05-22,18:18:57,7189,0.84475
2019-05-22,18:19:07,7199,0.85128
2019-05-22,18:19:17,7209,0.88698
2019-05-22,18:19:27,7219,0.76908
2019-05-22,18:19:37,7229,0.84475
2019-05-22,18:19:47,7239,0.89402
2019-05-22,18:19:57,7249,0.89577
2019-05-22,18:20:07,7259,0.90231
2019-05-22,18:20:17,7269,0.84475
2019-05-22,18:20:27,7279,0.97797
2019-05-22,18:20:37,7289,--
2019-05-22,18:20:59,7311,--
2019-05-22,18:20:59,7311,-1.32721
2019-05-22,18:21:09,7321,-1.228
2019-05-22,18:21:19,7331,-1.30714
2019-05-22,18:21:29,7341,-1.23158
2019-05-22,18:21:39,7351,-1.2683
2019-05-22,18:21:49,7361,-1.35105
2019-05-22,18:21:59,7371,-1.40869
2019-05-22,18:22:10,7382,-1.23493
2019-05-22,18:22:20,7392,-1.22773
2019-05-22,18:22:30,7402,-1.14177
2019-05-22,18:22:40,7412,-1.22773
2019-05-22,18:22:50,7422,-1.44973
2019-05-22,18:23:00,7432,-1.14512
2019-05-22,18:23:10,7442,-1.24189
2019-05-22,18:23:20,7452,-1.24189
2019-05-22,18:23:30,7462,-1.24314
2019-05-22,18:23:40,7472,-1.2385
2019-05-22,18:23:50,7482,-1.28742
2019-05-22,18:24:00,7492,-1.32623
2019-05-22,18:24:10,7502,-1.16074
2019-05-22,18:24:20,7512,-1.24519
2019-05-22,18:24:30,7522,-1.0694
2019-05-22,18:24:40,7532,-1.12181
2019-05-22,18:24:50,7542,-1.20626
2019-05-22,18:25:00,7552,-1.28727
2019-05-22,18:25:10,7562,-1.20281
2019-05-22,18:25:20,7572,-1.07081
2019-05-22,18:25:30,7582,-1.24831
2019-05-22,18:25:40,7592,-1.08137
2019-05-22,18:25:50,7602,-1.15857
2019-05-22,18:26:00,7612,-1.07286
2019-05-22,18:26:10,7622,-1.07286
2019-05-22,18:26:20,7632,-1.11836
2019-05-22,18:26:30,7642,-0.99692
2019-05-22,18:26:40,7652,-1.0339
2019-05-22,18:26:50,7662,-1.0794
2019-05-22,18:27:00,7672,-1.02859
2019-05-22,18:27:10,7682,-1.0251
2019-05-22,18:27:21,7693,-0.98288
2019-05-22,18:27:31,7703,-0.89515
2019-05-22,18:27:41,7713,-0.94065
2019-05-22,18:27:51,7723,-0.85292
2019-05-22,18:28:01,7733,-0.81069
2019-05-22,18:28:11,7743,-0.86498
2019-05-22,18:28:21,7753,-0.94917
2019-05-22,18:28:31,7763,-0.85292
2019-05-22,18:28:41,7773,-0.81396
2019-05-22,18:28:51,7783,-0.85619
2019-05-22,18:29:01,7793,-0.77902
2019-05-22,18:29:11,7803,-0.90694
2019-05-22,18:29:21,7813,-0.82452
2019-05-22,18:29:31,7823,-0.85946
2019-05-22,18:29:41,7833,-0.64354
2019-05-22,18:29:51,7843,-0.777
2019-05-22,18:30:01,7853,-0.69254
2019-05-22,18:30:11,7863,-0.73477
2019-05-22,18:30:21,7873,-0.60131
2019-05-22,18:30:31,7883,-0.69254
2019-05-22,18:30:41,7893,-0.60458
2019-05-22,18:30:51,7903,-0.56235
2019-05-22,18:31:01,7913,-0.60808
2019-05-22,18:31:11,7923,-0.52536
2019-05-22,18:31:21,7933,-0.52012
2019-05-22,18:31:31,7943,-0.61306
2019-05-22,18:31:41,7953,-0.55703
2019-05-22,18:31:51,7963,-0.47789
2019-05-22,18:32:01,7973,-0.52536
2019-05-22,18:32:11,7983,-0.56759
2019-05-22,18:32:21,7993,-0.57083
2019-05-22,18:32:32,8004,-0.5148
2019-05-22,18:32:41,8013,-0.35121
2019-05-22,18:32:52,8024,-0.52324
2019-05-22,18:33:02,8034,-0.52667
2019-05-22,18:33:12,8044,-0.36327
2019-05-22,18:33:22,8054,-0.39867
2019-05-22,18:33:32,8064,-0.48637
2019-05-22,18:33:42,8074,-0.44738
2019-05-22,18:33:52,8084,-0.31225
2019-05-22,18:34:02,8094,-0.27522
2019-05-22,18:34:12,8104,-0.40515
2019-05-22,18:34:22,8114,-0.27002
2019-05-22,18:34:32,8124,-0.31421
2019-05-22,18:34:42,8134,-0.31225
2019-05-22,18:34:52,8144,-0.35968
2019-05-22,18:35:02,8154,-0.35968
2019-05-22,18:35:12,8164,-0.27522
2019-05-22,18:35:22,8174,-0.27522
2019-05-22,18:35:32,8184,-0.19076
2019-05-22,18:35:42,8194,-0.27522
2019-05-22,18:35:52,8204,-0.15177
2019-05-22,18:36:02,8214,-0.30863
2019-05-22,18:36:12,8224,-0.1063
2019-05-22,18:36:22,8234,-0.22092
2019-05-22,18:36:32,8244,-0.09423
2019-05-22,18:36:42,8254,-0.19076
2019-05-22,18:36:52,8264,-0.1063
2019-05-22,18:37:02,8274,-0.02184
2019-05-22,18:37:12,8284,-0.01841
2019-05-22,18:37:22,8294,-0.06731
2019-05-22,18:37:32,8304,-0.23948
2019-05-22,18:37:42,8314,-0.10954
2019-05-22,18:37:52,8324,0.01715
2019-05-22,18:38:03,8335,0.02727
2019-05-22,18:38:13,8345,0.03049
2019-05-22,18:38:23,8355,-0.01302
2019-05-22,18:38:33,8365,0.14859
2019-05-22,18:38:43,8375,-0.01817
2019-05-22,18:38:53,8385,-0.06362
2019-05-22,18:39:03,8395,0.02921
2019-05-22,18:39:13,8405,-0.02139
2019-05-22,18:39:23,8415,0.11367
2019-05-22,18:39:33,8425,0.11367
2019-05-22,18:39:43,8435,0.06629
2019-05-22,18:39:53,8445,0.02406
2019-05-22,18:40:03,8455,0.15075
2019-05-22,18:40:13,8465,0.2841
2019-05-22,18:40:23,8475,0.14535
2019-05-22,18:40:33,8485,0.10852
2019-05-22,18:40:43,8495,0.23863
2019-05-22,18:40:53,8505,0.19813
2019-05-22,18:41:03,8515,0.24036
2019-05-22,18:41:13,8525,0.15075
2019-05-22,18:41:23,8535,0.27204
2019-05-22,18:41:33,8545,0.15075
2019-05-22,18:41:43,8555,0.32633
2019-05-22,18:41:53,8565,0.31102
2019-05-22,18:42:03,8575,0.26879
2019-05-22,18:42:13,8585,0.18977
2019-05-22,18:42:23,8595,0.36513
2019-05-22,18:42:33,8605,0.232
2019-05-22,18:42:43,8615,0.3229
2019-05-22,18:42:53,8625,0.35869
2019-05-22,18:43:03,8635,0.35325
2019-05-22,18:43:14,8646,0.40414
2019-05-22,18:43:24,8656,0.28118
2019-05-22,18:43:34,8666,0.53234
2019-05-22,18:43:44,8676,0.40243
2019-05-22,18:43:54,8686,0.40243
2019-05-22,18:44:04,8696,0.58513
2019-05-22,18:44:14,8706,0.40977
2019-05-22,18:44:24,8716,0.41107
2019-05-22,18:44:34,8726,0.45522
2019-05-22,18:44:44,8736,0.57136
2019-05-22,18:44:54,8746,0.53424
2019-05-22,18:45:04,8756,0.45522
2019-05-22,18:45:14,8766,0.49424
2019-05-22,18:45:24,8776,0.44466
2019-05-22,18:45:34,8786,0.49745
2019-05-22,18:45:44,8796,0.53969
2019-05-22,18:45:54,8806,0.56814
2019-05-22,18:46:04,8816,0.62566
2019-05-22,18:46:14,8826,0.6711
2019-05-22,18:46:24,8836,0.66128
2019-05-22,18:46:34,8846,0.75235
2019-05-22,18:46:44,8856,0.62566
2019-05-22,18:46:54,8866,0.75235
2019-05-22,18:47:04,8876,0.71012
2019-05-22,18:47:14,8886,0.61037
2019-05-22,18:47:24,8896,0.66467
2019-05-22,18:47:34,8906,0.69805
2019-05-22,18:47:44,8916,0.69484
2019-05-22,18:47:54,8926,0.79458
2019-05-22,18:48:04,8936,0.8336
2019-05-22,18:48:14,8946,0.7069
2019-05-22,18:48:25,8957,0.87905
2019-05-22,18:48:35,8967,0.79137
2019-05-22,18:48:45,8977,0.7389
2019-05-22,18:48:55,8987,0.69162
2019-05-22,18:49:05,8997,0.82153
2019-05-22,18:49:15,9007,0.8336
2019-05-22,18:49:25,9017,0.69162
2019-05-22,18:49:35,9027,0.74913
2019-05-22,18:49:45,9037,0.8336
2019-05-22,18:49:55,9047,0.78493
2019-05-22,18:50:05,9057,0.87583
2019-05-22,18:50:15,9067,0.91806
2019-05-22,18:50:25,9077,0.99367
2019-05-22,18:50:35,9087,0.82153
2019-05-22,18:50:45,9097,0.91806
2019-05-22,18:50:55,9107,0.95707
2019-05-22,18:51:05,9117,--
2019-05-22,18:51:27,9139,--
2019-05-22,18:51:27,9139,-1.62939
2019-05-22,18:51:37,9149,-1.55252
2019-05-22,18:51:47,9159,-1.5192
2019-05-22,18:51:57,9169,-1.60695
2019-05-22,18:52:07,9179,-1.64371
2019-05-22,18:52:17,9189,-1.55926
2019-05-22,18:52:27,9199,-1.63714
2019-05-22,18:52:37,9209,-1.52579
2019-05-22,18:52:47,9219,-1.65248
2019-05-22,18:52:57,9229,-1.69798
2019-05-22,18:53:07,9239,-1.5625
2019-05-22,18:53:17,9249,-1.56466
2019-05-22,18:53:27,9259,-1.517
2019-05-22,18:53:37,9269,-1.60689
2019-05-22,18:53:47,9279,-1.56466
2019-05-22,18:53:57,9289,-1.43473
2019-05-22,18:54:08,9300,-1.38367
2019-05-22,18:54:18,9310,-1.42077
2019-05-22,18:54:28,9320,-1.43605
2019-05-22,18:54:38,9330,-1.38692
2019-05-22,18:54:48,9340,-1.55908
2019-05-22,18:54:58,9350,-1.34686
2019-05-22,18:55:08,9360,-1.43605
2019-05-22,18:55:18,9370,-1.55926
2019-05-22,18:55:28,9380,-1.4272
2019-05-22,18:55:38,9390,-1.39341
2019-05-22,18:55:48,9400,-1.3533
2019-05-22,18:55:58,9410,-1.26562
2019-05-22,18:56:08,9420,-1.31107
2019-05-22,18:56:18,9430,-1.30051
2019-05-22,18:56:28,9440,-1.39033
2019-05-22,18:56:38,9450,-1.25999
2019-05-22,18:56:48,9460,-1.17231
2019-05-22,18:56:58,9470,-1.31225
2019-05-22,18:57:08,9480,-1.17231
2019-05-22,18:57:18,9490,-1.09151
2019-05-22,18:57:28,9500,-1.26363
2019-05-22,18:57:38,9510,-1.04883
2019-05-22,18:57:48,9520,-1.14536
2019-05-22,18:57:58,9530,-1.21775
2019-05-22,18:58:08,9540,-1.13862
2019-05-22,18:58:18,9550,-1.17874
2019-05-22,18:58:28,9560,-1.22778
2019-05-22,18:58:38,9570,-1.04883
2019-05-22,18:58:48,9580,-1.05204
2019-05-22,18:58:58,9590,-1.00981
2019-05-22,18:59:08,9600,-1.05734
2019-05-22,18:59:19,9611,-0.96436
2019-05-22,18:59:29,9621,-1.05734
2019-05-22,18:59:39,9631,-0.9342
2019-05-22,18:59:49,9641,-0.8799
2019-05-22,18:59:59,9651,-0.8916
2019-05-22,19:00:09,9661,-0.97287
2019-05-22,19:00:19,9671,-0.84089
2019-05-22,19:00:29,9681,-0.88841
2019-05-22,19:00:39,9691,-0.88634
2019-05-22,19:00:49,9701,-0.80394
2019-05-22,19:00:59,9711,-0.75642
2019-05-22,19:01:09,9721,-0.92008
2019-05-22,19:01:19,9731,-0.88841
2019-05-22,19:01:29,9741,-0.80187
2019-05-22,19:01:39,9751,-0.75642
2019-05-22,19:01:49,9761,-0.67045
2019-05-22,19:01:59,9771,-0.7649
2019-05-22,19:02:09,9781,-0.7649
2019-05-22,19:02:19,9791,-0.75964
2019-05-22,19:02:29,9801,-0.71948
2019-05-22,19:02:39,9811,-0.63144
2019-05-22,19:02:49,9821,-0.81351
2019-05-22,19:02:59,9831,-0.63144
2019-05-22,19:03:09,9841,-0.68681
2019-05-22,19:03:19,9851,-0.6382
2019-05-22,19:03:29,9861,-0.68362
2019-05-22,19:03:39,9871,-0.63144
2019-05-22,19:03:49,9881,-0.54698
2019-05-22,19:03:59,9891,-0.64139
